소득_경상소득
1251584
1252418
1252590
1253309
12537057
1254023
1254517
1254688
1256170
1256662
1258365
12583965
1258408
12591221
1259402
1260000
1260210
1260283
1260766
12611903
1262259
1262455
1262743
1263119
1263466
1265121
1265163
12659725
1266145
1267058
1267237
1268619
1268928
1271478
1271548
1272296
1272332
1272508
1273742
1275170
1275773
12771794
1277626
1279568
1279889
1280142
1280409
1281027
1281444
1282911
1283612
1283907
1285059
1286010
1286025
1287045
1287685
1288128
1288228
1289253
1289616
1290792
12916612
1291956
1292358
1292609
1293444
1293550
1293664
1294050
1295477
12959892
129600
1296640
1296886
1297854
12980060
1299240
1300000
1300000
1300000
1300000
1300000
1300062
13001806
1300258
1300343
1300882
1300905
1301432
1303014
1303061
1303277
1303281
1305200
1305693
1305815
1307064
1307830
1307872
1308186
1308617
1310200
1310764
1311412
1312700
1313316
1313969
1314277
1314572
1315673
1316537
1316660
1316664
1317092
131783
1317856
13181202
1318419
1319038
13194376
1319560
1319792
1320084
1321465
1322898
1322906
1324160
1324745
1324756
13252187
1325583
1326497
1327016
1327446
1327910
1329231
1329413
1330000
1330210
1330893
1331392
1331597
1331913
1332413
1333747
1334167
1334624
1334676
1336665
1337000
1337000
1337573
1337593
1337779
1338037
1338114
1339864
1340101
1341092
1341389
1342101
1342135
1343337
1344153
1344383
1344918
1345943
1346193
1346402
1347028
1347177
1348950
1349021
1349421
1350000
1350000
1350263
1350319
1351030
1351902
1353307
1354321
1356392
13564449
13565512
1357322
1359290
1359509
13602085
1360288
1360603
1361050
1361096
1361332
1363207
1363683
1366228
1366586
13679187
1368144
1368403
1368635
1369825
1369867
1370625
1371862
1371904
1372050
1372190
1373672
1374110
1374178
1374312
1375454
1375744
1375832
1376125
1376850
1377021
1377656
1378456
1378903
13794095
1380000
13809304
1381563
13825358
1382699
1383054
1384205
1384275
1384444
1384740
1384748
1384835
1385079
1385599
1387306
1389731
1390111
1390220
1391099
1391429
1391950
1392098
1392460
1394355
1394390
1394645
1395602
1395711
1396253
1396767
1396856
1397851
1397947
1398383
1399308
1399434
1399559
1399921
1400000
1400000
14009947
1401486
1401500
1402210
1402972
1403274
1404042
1405338
1405503
14063104
1407118
14072033
1407393
1407476
1408144
1408599
1409923
1410331
1411253
14115757
14129813
1415184
1415291
1416
1417353
1417905
1418598
1419059
1419196
1422139
1422291
1422522
1422979
1423242
1423672
1424256
1425316
1426310
14264521
1426540
1427579
1428030
1428215
1428660
1428683
14287343
1429623
1430605
1430673
1430950
1431265
1431579
1431740
1433926
1434842
1435495
1435583
1436677
1436797
1437546
1438248
1439747
1439938
1440000
1440015
1441899
1443192
1443833
14445337
1444794
1445210
1445573
14471236
14475784
1448040
14481610
144901
1449471
1450080
1450185
1450390
1450820
1451119
1451561
1452026
1452720
1452956
1453288
1453362
1454529
1454780
14554760
1455867
1457988
1458320
1458501
1459443
1459871
1460634
1462456
1463704
14638262
1464613
1465040
1465373
1465881
1467162
1467168
1467298
1467567
1468323
1468413
1470169
1470721
1473541
1475544
1477682
1478180
1478503
1478579
1479465
1479534
1480952
1482019
1482228
1482560
1483064
1483278
1483296
1485401
1485569
1485613
1485679
1485790
1486425
1487640
1487800
1487840
1488051
1488505
1488727
14890307
1489376
1489723
1489753
1489850
1490984
1492566
1493026
1493297
1493442
1494254
149624
1496704
1497000
1498132
1498971
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500027
1500092
1500299
1500628
1500802
1501837
1502204
1502600
1502996
1503438
1503736
1504010
1504180
1504298
1504666
1505589
1505612
1506878
1506936
1508709
1509277
1510638
1510713
1510995
1511038
15124822
1513069
1514433
1514475
1515510
15157874
1516600
1517149
1517217
15174143
1518064
1518619
1519000
1519640
1519887
1520000
15207263
1521370
1523278
1523990
1524662
152500
1525457
1526229
1526388
1526524
1530577
1530719
1531420
1531428
1531487
1531644
1533065
1533744
1534038
1534796
1534861
1535017
1535585
1536761
1537643
1542599
1542618
1543030
1544000
1545005
1545452
1545974
1546297
1548075
154924
1549322
1550000
1550166
1550575
1552214
1552500
1552527
1552631
1552962
1553000
1553352
1553763
1554142
1554550
1554763
1555837
1556178
1557884
1558344
1559200
1559273
1559811
15609097
1560997
1562295
1562571
1563389
1565648
1566110
1566334
1566748
1568472
1568586
1568930
1568986
1569058
1569752
1571209
1571362
1571604
1572000
1576000
1576161
1576354
1576671
1577021
1578218
1578490
1580514
1580714
1581615
1583482
1583800
1584002
1585650
1587077
1587434
1588311
1590852
1591915
1593488
1593965
1594377
1596000
1596952
1597728
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
160022
1601268
1601760
1602492
1602600
1602635
1602693
1602889
1603371
1605030
1605144
1606276
1607581
1607720
1608282
1609304
1609424
1609566
1609592
1610278
1611045
1612043
1612244
1612330
1612603
1613846
1615257
1615510
1615610
1616663
1618946
1619878
1621945
1622062
1622609
1623262
1623724
1623879
1624160
1624929
1625808
1626185
1626499
1626793
1628747
1630253
1633000
1635822
1636007
1636370
1636781
1637470
1637660
1639067
1639158
1639565
1641294
1642229
1644029
1644226
1644536
1645230
16466
1646775
1648551
1648832
1649828
1650000
1650376
1650883
1652957
1654520
1655752
1656000
1656042
1656049
1656500
1656915
1657160
1657391
1659883
1660903
1661909
1662503
1665
1666180
16666727
1666771
1667610
1668635
1669179
1669575
1670737
1673140
1674714
1675094
1675105
1675143
1675538
1676121
1676135
1676222
1676400
1676557
1677770
1677893
1679903
1680000
1681225
1681815
1682088
1684134
16843096
1684767
1684900
1685060
1685386
1686217
16874423
1687589
1687598
1688159
1689411
1689913
1690322
1690325
1691740
1692395
1693058
1693591
1693606
1693903
1694395
1694937
1695609
1696000
169617
1696914
1697174
1698483
1698597
1700000
1700000
1700000
1700071
1700465
1701213
1702088
1702526
1704326
17050670
1705488
1705639
1705704
1706475
1708458
1708550
1708920
1709835
1710522
1711124
1711652
1712158
1712738
1713428
1716053
1716112
1717237
1717702
1717807
1718108
1720168
1722684
1722800
172396
1724160
1724244
17244010
1724939
1724950
1725781
1726250
1726800
1727109
1727241
1727503
1729835
1730107
1730782
1730786
1732492
1732923
1732979
1733993
1734220
1735214
1735316
1736417
1736604
1736927
1737181
1737213
1737258
1737740
1738043
1738684
1740669
1741472
1741943
1742576
1744059
1745814
1746207
1746249
1746691
1747041
1747287
1747321
1748392
1748457
1748895
1749421
1749624
1749671
1749893
1751132
1751510
1751905
1751917
1752830
1753112
1753551
175516
1755345
1755400
1755863
1756066
1756715
1761528
1762007
1762549
1762928
1762942
1766461
1767374
1769244
1769607
1769829
1770957
1771154
1771980
1772134
1773414
1773519
1773980
1774608
1775319
1775808
1776921
1777828
1778723
17789498
1780585
1781049
1781493
1781650
1781856
1781925
1782546
1782936
1783034
1783054
1783922
1784438
1785654
1786468
1786504
1787166
1787898
1787948
1788913
1790276
1790549
1790921
1791287
1791422
1791966
1792473
1792564
1793990
1796975
1797291
1797415
1798857
180000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800112
1800814
1801065
1801840
1802642
1802749
1803015
1803436
1806021
1806103
1806277
1806580
1808006
18085925
1809060
1809232
1809581
1810000
1811035
1811741
1812058
1813033
1813505
1813574
1814950
1815190
1817738
1820264
18203843
1820469
18205738
1820837
1822100
1822945
1824600
1824690
1825058
1825533
1825607
1825627
182577
1826158
1826830
1827848
1828249
183
183013
1830645
1830734
1831305
1831985
1832295
1832305
1832996
1833655
1836489
1837000
1837155
1838328
1838460
1839372
1839874
1840297
1840970
1841771
1842201
1842442
1842482
1843817
1844716
1844722
1846403
1846568
1846702
1846771
1847143
18472088
1849876
1850000
1850914
1851562
1851601
1852466
1852677
1853755
1854236
1855615
1857608
1858980
1859275
1859454
1859784
1860893
1861435
1864089
1866229
1866451
1867300
1867345
1868395
1868618
1870190
1870582
1870778
1870833
1870940
1872852
1872876
1872901
1873157
1874054
1874926
1875803
1875969
1876188
1876400
1877563
1880000
1880486
1880850
1881892
1881918
1882056
1882183
1882649
1885636
1886450
1886466
1886802
1887918
1888185
1889444
1890925
1893133
1893726
1894516
1896567
1897568
1897671
1897739
1898129
18995924
1899954
1900000
1900270
1901205
1902025
1902088
1902655
1902684
1903067
1903278
1903395
1904669
1904768
1905160
1905531
1906000
1906381
1906553
1906695
1907077
1907760
1907820
1908020
1908069
1908163
1908313
1908553
1908589
1908784
1909424
1909706
190981
1910000
1910437
1910800
1911795
1913623
1914635
1915192
1917745
1918287
1918412
1920000
1920104
192086
1920868
1920898
1921063
1921509
1922121
1922661
1924080
1925505
1925913
1925937
1927996
1928341
192897
1932000
1932482
1933539
1935693
1936003
1936972
1937345
1938319
193843
1939628
1940420
1940644
1940923
1941411
1942296
1942884
1943778
1943858
1943910
1944700
194485
1944953
1945746
1946048
1947073
1947397
1947680
1948137
1948461
1948685
1948891
1949495
1950872
1953057
1953690
1955071
1955260
1955839
1956460
1958825
1962319
1962510
1963396
1963633
1964542
1965428
1966236
1966516
1970975
1971763
1972507
1972950
1973574
1975130
1975529
1976130
1976333
1976712
1979530
1981767
1981803
1982916
1983309
1990180
1990495
1990747
19920257
1992267
1996111
1996347
1996708
1997013
1997850
1998174
1998920
200000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
20004644
2002000
2002591
2003516
2003906
2004154
2004831
2005485
2006040
2006451
2006715
2009187
2009296
2010000
2010580
2010650
2010686
2010717
2011227
20124
2012779
2014013
2014834
2014981
2016137
2016783
2017510
2017580
2018003
2018384
2019084
2019097
2019412
20195814
2020360
2020641
2021148
2022299
2023030
2024160
2024452
2024560
2025025
2025720
202600
202600
202600
202600
202600
202613
2026500
2027394
2027828
2027974
202948
2031121
203167
203298
2033102
2033272
203350
203369
203385
203480
203554
2035546
203586
2036000
2036040
2036059
2036131
203619
203636
203675
2036753
203704
2038015
2038511
203866
2038820
2039747
203991
204010
204010
204010
204010
204010
204010
204010
204010
204010
204010
2040658
2042098
2042431
2042711
204529
2045816
2046287
2047378
2047500
2047628
2048042
2050000
2052749
2052819
2053178
2055566
2056102
2056445
2057635
205770
205856
2058700
2059411
2059418
2061060
2063051
2063758
2063773
2064420
2065281
2065446
2065613
2065695
2066102
2068906
2069224
2069875
2070000
2071528
2072272
2073114
2073460
2073601
2076816
207710
2077980
2078757
2079072
2079121
2079205
2079339
2079527
2080309
2080454
2083066
2084028
2084374
2085748
2086014
2086622
2089072
2089327
2089739
2091237
2091709
2092006
2092146
2093113
209367
2094630
2097423
2098600
2099961
2100000
2100000
2100000
2100058
2100343
2100869
2102355
2102539
2102600
2104260
2104960
2105000
2106900
2107044
2107534
2107732
2108502
2109759
2110830
211142
2112479
2112606
2113719
211390
2114495
2114855
2115935
2117087
2118380
2118557
2119943
2120000
2120662
2121123
2122244
2122487
2123363
2123565
2124185
2125480
2125571
2125787
2126472
21269103
2128219
2129340
2129929
2130212
2132100
2135000
2135971
2137439
2138073
2138332
2139930
2140764
2140894
2140990
2141102
2141396
2141845
214186
2142302
2142500
2143266
2143511
2143517
2147440
2147595
2148093
2148367
2148452
2148609
2150000
2150009
2150460
2150478
2150534
2151083
2154743
2154818
2155015
2156735
2158276
2158832
2159373
2159576
2159886
2160317
2160967
2163311
2163820
2164412
2165320
2165686
2166681
2166865
21670
216791
2169388
2170000
2171946
2172000
217374
2173946
2175228
2175275
2177944
217797
2179038
2179320
2179479
2180536
218069
2180793
2182212
2182258
2182316
2183202
2184114
2184260
2184635
2185420
2186549
2186607
2189008
2189278
2191483
2192585
2192815
2193339
2194943
2195200
2196104
2198118
2199074
2200000
2200000
2200000
2200000
2200000
2200222
2200232
2201337
2202456
220323
2203266
2203989
2205055
2205350
2207062
2207361
2207900
2208024
2208761
2209126
2210054
2210281
2210364
2210906
2213121
2214595
2214648
2214952
2215360
2216134
2217396
2217625
2220000
2221010
2221106
2221265
2221318
2221563
2222430
2223347
2223958
2224045
2224245
2224402
2225050
2225212
2225406
2227487
2227501
2229203
2229703
2231680
2231982
2232388
2232682
2233152
223320
2236047
2237605
2237920
2238191
223824
2239609
2240000
224010
2240844
2241111
2241850
2241904
2243088
2243090
2243643
2244484
2245126
2246380
2246879
2247712
2247886
2247980
224878
2249865
2250000
2250017
2250527
2251583
2251752
2252438
2252674
2253384
2253743
2254042
2254633
2254708
2254899
2255249
2255400
2256319
2257592
2258023
2258862
2258963
2260632
2260819
2262460
2262487
2263100
2263788
2264078
2264962
2265532
2266637
2267353
2267410
2268095
2269103
2270061
2271124
2271200
2271897
2272196
2272601
2272711
2273030
2273180
2274546
2276249
2276547
2276595
2277526
2277611
2278144
2280127
2281993
2283725
2283747
2283792
2284166
2284589
2285342
2285429
2286228
2286459
2286554
2287109
2290687
2290854
2291222
2291954
2291956
2292021
2292147
229263
2293724
2294900
2295561
2297207
2297359
2298211
2298459
2298472
2298977
2299769
2299988
2300000
2300000
2300000
2300000
2300453
2301468
2301533
2301649
2301675
2302145
2303275
2303344
2303642
2303808
2304569
2304767
2305495
2305864
2306350
2307077
2309333
2310785
2311329
2311602
2311690
2311696
2312804
2312962
2313063
2314421
2314432
2314855
2316140
2316167
2316423
2316634
2317108
2318566
2318676
2319513
2322149
2323357
2324592
2325267
2325764
2327193
2327614
2327619
232780
232844
2328976
2329453
2329943
2330606
2331271
2332337
2333000
2333018
2334300
2334433
2335791
2336360
2337270
2337497
2339143
2340937
2340968
2341372
2341390
2344087
2344125
2344994
2345621
234605
234606
234677
2347432
2347725
2348186
2348683
2349221
2349243
2349613
2349692
235010
2350430
2352269
2352279
2352821
2353118
2354888
2355166
2355464
2356426
2356935
2357162
2357484
2359353
236
2360000
236086
2362631
2364074
2365690
2365770
2366546
2367033
2367122
2368355
2369864
2370443
2370770
2372023
2372437
2374282
2375183
2375694
2376144
2377392
2377563
2377875
2378191
2378528
2378765
2378768
2378886
2379749
2380970
2381144
2382512
2383012
2383030
2384351
2384945
2386049
2386659
2387277
2387461
2388529
2388639
2389644
2391698
2392607
2395203
2396055
2396601
2397421
2397626
2398160
23988
2400000
2400000
2400000
2400000
2400946
2402320
2403038
2404035
2406124
2406144
2406187
2406570
2407532
2408038
2408068
2409947
2410808
2411128
2411304
241140
2414116
2414479
2414507
2414893
2415341
2416400
2416815
2417169
2417435
2418742
2419154
2419225
2419649
2420137
2420146
2420304
2420315
2420381
2420603
2420872
2421037
2421082
2422677
2422779
2422941
2424193
2424630
2424661
2424719
2426918
242730
2427385
2429089
2430405
2431558
2432000
243206
2432431
2432538
2433411
2433833
2434140
2435098
2436427
2438231
2439010
2441818
2444305
2444785
2445630
2447505
244804
2448813
2450000
2450101
2450428
2450469
2451048
2451215
2451930
2451971
2452206
2452424
2453055
2453186
2454530
2454605
2457209
2457531
2457646
2458404
2459147
245919
245925
2460000
246214
2462710
2464985
2465242
2469415
2469522
2470305
2470723
2471744
2471797
2471890
2471970
2472310
2472718
2473308
2473468
2474022
2474027
247456
2475560
2475758
2478788
2479153
2479871
2480096
2480117
2480303
2481046
248179
2481897
2482477
2483605
2483609
2483867
2484186
2485039
2486070
2489931
2490635
2490924
2491360
2491363
2493140
2494037
2494069
2494706
2495899
2496689
2497415
2497904
2498554
249989
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
250019
2500659
2500795
2501791
2502097
2502815
2503665
25039271
2504000
2504033
2504327
2504775
2505073
2505635
2506083
2507778
2508293
2509216
25099770
2510003
2511534
2512436
2512826
2513199
2513260
2513281
2514889
2516415
2516804
251703
2518817
2519347
2519883
2520000
2520560
2520980
25211
2522074
2523370
2523657
2524687
252488
2525905
2526596
2526670
252735
2527367
2527820
2528028
2530260
2531253
2532775
253295
2533931
253434
2534530
2534715
253484
2536632
2537187
2537212
2537379
2537557
2538014
2538087
2538302
2539646
2540868
2541259
2541826
2542083
2542371
2542968
2543206
2543303
2543483
2543511
2544853
2544995
2545745
2545800
2545948
2546437
2547006
2549577
2549859
255034
2551069
2551157
2552578
2552588
2552623
2553431
2553942
2554433
2555126
2555536
2557169
2557522
2558174
2558650
2558831
2559228
2560063
2561042
2561677
2563216
2563711
2563847
2565434
2565683
2565972
2567316
2569575
2570220
2570450
2571733
2572096
2572355
2572815
2573288
2574511
2574611
2574961
257526
2575676
2576547
2577103
2577795
2578263
2579817
257995
2580000
2581100
2581232
2581753
2582402
2582684
2583000
2585598
258942
2589551
2590187
2590249
2590561
2591045
2591623
259200
2592047
2592360
2593280
2593285
2593424
259565
2595831
2596842
2598243
2600000
2600000
2600000
2600000
2600000
2600350
2600400
2600947
2602338
2602545
2602614
2603250
2604010
2604195
2605719
2606224
2606524
2607588
2609649
2610260
2610769
2611091
2611320
2611469
2611598
2611630
2612108
2613120
2613624
2616766
2616969
2617011
2617732
2618530
261859
2618808
2621195
2621290
2621304
2621428
2623090
2623139
2623760
2624214
2626659
2626672
2626945
2627295
2628414
2630000
2630264
2631205
2631531
2633226
2633524
2634136
2634205
2636735
2637825
2638756
2639456
2640000
2640274
2640649
2640788
2643182
2643410
2643499
2644256
264470
2644703
2644730
2645080
264510
2646719
2649344
2649500
2649681
2650000
2650320
2650386
2651368
2651945
2652293
2652605
2653839
2654906
2655346
2655715
2656249
2656300
2657803
2659286
2659503
2659880
2660000
2660236
2661500
2661927
2664587
2665372
2666177
2667464
2668013
2668204
2669035
2670478
2671027
2671073
2671505
2672588
2673374
2675419
2675485
2676329
2676329
2677501
2677771
2678333
2678506
2679598
2680579
2680890
2681378
2683596
2686035
2686639
2688601
2689064
2689338
269031
2691618
2692076
2692450
2692708
2693273
2693507
2693569
2693874
2695000
2695285
2696222
2697017
2697427
2697949
2698280
2700000
2700000
2700000
2700000
2700000
2701472
2701516
2702902
2703651
2703854
2704650
2704892
2705410
2705960
2706120
2706511
2707873
2708158
2709647
2709727
2709853
2709927
2712274
2712633
2712983
2713001
2713513
2714058
2714462
2714679
2716234
2716743
271703
2717285
2717809
2717995
2718885
2718895
2719579
2719940
2720872
2720878
2721129
2721758
2722707
2723366
2724002
2724705
2724999
2725275
2725606
2725785
2725821
2726622
2727321
2728000
2729476
2729633
2730717
273072
2732000
2732248
273230
2732419
2733677
2735407
2738951
2738999
2739635
2741102
2741224
2742630
2743517
2745196
2745813
2745818
2746154
2746761
2747151
2748584
2749406
2749662
2749683
2749814
2750000
2750390
2750930
2751031
2752234
2752351
2753463
2753812
2754497
2757313
2757968
2758959
2759569
2760471
2760736
2762089
2762551
2762636
2763687
2764210
276653
2766955
2767039
2767079
2768281
2769704
2772085
2772161
2774288
2774294
2775370
2775590
2776391
277752
2779103
2779752
277977
2780163
2780258
2780680
2780827
2781113
2781164
2783218
2784313
2784550
278738
2790642
2790960
2792012
2792068
2792738
2792925
2793027
2794445
2796004
2796345
2797582
2797600
2798121
2798301
2798458
2798998
2799214
2799882
2800000
2800000
2800000
2800301
2800457
2800729
2801882
2802045
2802631
2803198
2803933
2804331
2804469
2805120
2805284
2807433
281011
2810921
2811538
2812553
2812660
2812694
2813289
2814220
2814294
2815398
281836
2818735
2819051
2819535
2819957
2820192
2820228
2820308
2820822
2822944
2823789
2824986
2826184
2826331
2826916
2828334
2828872
2829276
2829962
2830262
2830908
2830916
2831014
2831538
2831775
2831920
2832639
2832954
2833320
2833622
2834289
2835276
2835469
2836950
2838131
2838547
2838733
2839425
2839725
2839779
2840343
2841029
2841727
2842118
284220
2843472
2844837
2844839
2845006
2846538
2847521
2847990
2849391
2849511
2849579
2849840
2850000
2850696
2850834
2851197
2851889
2852439
2854314
2854475
2854512
2854555
2855079
2855753
2855950
2856260
2858082
2859006
2859178
2859918
2860198
2860379
2860633
2862287
2862417
2864073
2864102
2866264
2866384
2866604
2866712
2866843
2867000
2867378
2868342
2868431
2871856
2871890
2872780
2872841
2873118
2873539
2873632
2874800
2876222
2876393
2876765
2877397
2877414
2877528
2877787
2878281
2879165
2879619
2879624
2879933
288000
2880000
2880816
2881847
288220
2882229
2882287
2882598
2882893
2883066
2883638
2884378
2884445
2884606
2884924
288552
2886440
2886551
2886859
2886916
2887705
2888893
2889305
2889613
2890918
2891591
2891661
2892081
2892345
2892720
2893450
2893787
2894854
2897663
289825
2899810
2899909
2900000
2900000
2901009
2902067
2903135
2903422
2905364
2905997
2906012
2906437
2907333
2908870
2909051
2909640
290965
2911920
2913423
2914381
2914621
2914718
2914986
2915012
2917679
2918796
2919218
2919625
2920215
2920792
2922312
2922563
2922811
2924702
2925261
2926199
2927237
2928759
2929247
2930318
2930627
2930644
293138
293268
2933787
2935906
2936273
2936532
2937324
2937865
2937885
2938054
2938703
2939527
293999
2940064
2940066
2940763
2941851
29431211
2943226
2943387
2943702
294511
2945216
294533
2945600
2947515
2948683
2949327
2950026
2950400
2952058
2952288
2952290
2952728
2953214
2954041
2954278
2955075
2955197
295579
2956647
2957094
2957860
2957870
2958624
2960517
2960633
2961018
2961169
2961318
2961919
296265
2963756
2964723
2965523
2965678
2966766
2966831
2966879
2967342
296787
2969098
2969287
2969308
2969590
2970265
297080
2971408
2972617
2972962
2973386
2974014
2974222
2974750
2975957
2978099
2979234
2979542
2979656
2980961
298099
2982310
2982968
298363
2983690
2983859
2983880
2984806
2985884
2986874
2987130
2988435
2990237
2990742
2991052
2991936
2993666
2994478
2994599
2995817
2996370
2996741
2996884
2999417
300000
300000
300000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000551
3000761
3000762
3000831
3000906
3001567
3001723
3001955
3002536
3002700
3003546
3004000
3004100
3004109
3005464
3008326
3008872
3009304
3009961
3011096
3011392
3011947
3012291
3012365
3013319
3015162
3015651
3017053
3019441
3019464
3019540
3020999
3021111
3021535
3021989
3022160
3022595
3022845
3023643
3023865
3024454
3024880
3025297
3025684
302600
302600
3026477
3027713
3029876
3031364
3032071
3032874
3033130
3033243
3034680
3034862
3035793
3035959
303683
3036882
3037748
3039240
3039388
3039422
304010
304010
304010
304010
3040138
3040392
3041390
3041481
3041598
3041666
304692
3047102
304758
3048162
3048552
3049334
3050000
3050087
3050462
3051026
3051114
3051867
3052080
3053158
305320
3053200
3053526
3056250
3056479
3057121
3057506
3059646
3060450
3062068
3062262
3063347
3064586
3064618
3065165
3066734
306675
3066831
3066984
3067750
3067974
3068063
3068785
3069258
3069512
307070
3070850
3073261
3073570
3073612
3074029
3074122
307421
3075410
3076115
3076259
3076483
3076730
3077230
3077385
3077419
3078909
307910
3079747
3079968
3080000
3080184
308038
3082812
3082981
3083348
3084144
3084202
3084248
3085598
3085655
3085851
3086141
3086453
3087411
3089549
3091700
3092673
3093428
3093774
3095284
3096968
3099163
309970
3100000
3100000
3100789
3101538
3101673
3101904
3103008
3103110
3103518
3103600
3103843
3104881
3104965
3105065
3105302
3106194
3106857
3107104
3107520
3108229
3108805
3108859
3109027
310941
3109552
3109855
3110523
3110659
3111869
311211
3113074
3113286
3113424
3113566
3114039
3114654
3115572
3115836
3117833
3118639
3118710
3119512
3120067
3120364
3120684
3121338
3121582
3122004
3122735
3123182
3124139
3125082
3125250
3125252
3125989
3126177
3126372
3126840
3127343
3128221
3129667
3130149
3130877
3131105
3131135
3131151
3133661
3134044
313457
3135163
